0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.9533382058143616,0.9480401873588562,0.9524188041687012,0.9525980949401855,0.9489412307739258,0.9486130475997925,0.9377954602241516,0.9529948234558105,0.9379828572273254,0.9426184296607971,1.0041112899780273,1.004462718963623,1.0040253400802612,1.0037188529968262,0.974789559841156,1.0036640167236328,1.0037541389465332,1.003785490989685,0.96418297290802,0.9882469773292542,0.974002480506897,1.0037245750427246,1.004047155380249,1.0003764629364014,0.9977796077728271,1.0034385919570923,1.0032824277877808,1.0034581422805786,0.968291699886322,1.0041950941085815,1.0038981437683105,0.9929569363594055,1.0034006834030151,1.0035737752914429,1.0036215782165527,1.0028594732284546,1.0032281875610352,1.0032352209091187,1.0038723945617676,1.0038855075836182
0.9657413959503174,0.9597846269607544,0.9646425247192383,0.9648123383522034,0.9608060717582703,0.9602147340774536,0.9480854272842407,0.9653692245483398,0.94819176197052,0.9537178874015808,1.0205646753311157,1.0211399793624878,1.0205330848693848,1.0205110311508179,0.9854785203933716,1.0199363231658936,1.0200797319412231,1.0204222202301025,0.9714338779449463,1.0038487911224365,0.9844560623168945,1.0203781127929688,1.020503044128418,1.016411304473877,1.0141925811767578,1.0200167894363403,1.019570231437683,1.0200330018997192,0.9788366556167603,1.0210212469100952,1.0206630229949951,1.0085593461990356,1.0198771953582764,1.020213007926941,1.019996166229248,1.0190916061401367,1.0196298360824585,1.0198758840560913,1.0202970504760742,1.0204991102218628
0.9611685276031494,0.9544623494148254,0.9600645303726196,0.9599553346633911,0.9555870294570923,0.954760730266571,0.9404218196868896,0.9610317945480347,0.9408934712409973,0.9475537538528442,1.0224287509918213,1.0232937335968018,1.022430419921875,1.0225528478622437,0.9871039986610413,1.0216370820999146,1.0217748880386353,1.022220253944397,0.9748437404632568,1.0042059421539307,0.9857409596443176,1.0220983028411865,1.0223803520202637,1.0178606510162354,1.0147711038589478,1.0218545198440552,1.0210793018341064,1.0218384265899658,0.9839721322059631,1.023049235343933,1.0226879119873047,1.0088568925857544,1.0217297077178955,1.0221480131149292,1.0216306447982788,1.020498275756836,1.0215048789978027,1.0215632915496826,1.0223023891448975,1.0222735404968262
0.9556281566619873,0.9482883214950562,0.9544593095779419,0.9542428255081177,0.949404239654541,0.9482971429824829,0.9321067929267883,0.9555248022079468,0.9328745007514954,0.9406388401985168,1.022847294807434,1.0238745212554932,1.0229840278625488,1.023151159286499,0.9896163940429688,1.0222033262252808,1.022231936454773,1.0226930379867554,0.9763653874397278,1.0034093856811523,0.9886111617088318,1.0227179527282715,1.0230196714401245,1.0175154209136963,1.0144975185394287,1.0222123861312866,1.021066427230835,1.0221635103225708,0.9870889782905579,1.0236903429031372,1.02314293384552,1.0085102319717407,1.02228844165802,1.0229010581970215,1.0219361782073975,1.0206098556518555,1.021972894668579,1.0218275785446167,1.0227727890014648,1.0228585004806519
0.9516487121582031,0.9436852931976318,0.9504019021987915,0.9500836730003357,0.9449399709701538,0.9436231255531311,0.9261748790740967,0.9517244696617126,0.9271640777587891,0.9356917142868042,1.0239028930664062,1.0246933698654175,1.0236796140670776,1.0239808559417725,0.9937546849250793,1.023195505142212,1.0228385925292969,1.0235285758972168,0.9778121709823608,1.0035114288330078,0.993598461151123,1.0235694646835327,1.0238966941833496,1.01751708984375,1.014377474784851,1.022980809211731,1.0213453769683838,1.023097276687622,0.9891477823257446,1.0245652198791504,1.0239065885543823,1.0089571475982666,1.0229333639144897,1.0236623287200928,1.0226142406463623,1.0209097862243652,1.0225884914398193,1.0225967168807983,1.0235869884490967,1.0237454175949097
0.9483831524848938,0.9398508071899414,0.9467617869377136,0.9466325640678406,0.9412103295326233,0.9394552111625671,0.9209789037704468,0.9484602808952332,0.9226903319358826,0.9316752552986145,1.0247037410736084,1.0249477624893188,1.0244258642196655,1.024860143661499,0.9970138669013977,1.0239182710647583,1.0232197046279907,1.0241705179214478,0.9795712828636169,1.003772258758545,0.9974806904792786,1.0242105722427368,1.0246745347976685,1.0177339315414429,1.014386773109436,1.023679256439209,1.0217480659484863,1.0236753225326538,0.9915739297866821,1.0257492065429688,1.0249526500701904,1.0091924667358398,1.0236420631408691,1.0242210626602173,1.0234531164169312,1.0213549137115479,1.023116111755371,1.0230287313461304,1.0244474411010742,1.0245684385299683
0.9452479481697083,0.9367140531539917,0.9437955617904663,0.9438673853874207,0.9382005929946899,0.9362184405326843,0.9166517853736877,0.945832371711731,0.9192994832992554,0.9286263585090637,1.0258140563964844,1.025881290435791,1.025269865989685,1.0255438089370728,0.9997866153717041,1.0246760845184326,1.023722529411316,1.025059461593628,0.9806246161460876,1.004185438156128,0.9992679953575134,1.0251944065093994,1.0253254175186157,1.018125295639038,1.0141514539718628,1.024458646774292,1.02223801612854,1.0244520902633667,0.9940458536148071,1.02652108669281,1.0259281396865845,1.0096548795700073,1.0243873596191406,1.0251599550247192,1.023962378501892,1.0219508409500122,1.023711085319519,1.023910403251648,1.0253266096115112,1.0254510641098022
0.9421126246452332,0.9334568381309509,0.9407163262367249,0.9411230683326721,0.9349864721298218,0.9329177737236023,0.9122427701950073,0.943020224571228,0.916124165058136,0.9254741072654724,1.0270085334777832,1.0269721746444702,1.0261459350585938,1.0266196727752686,1.0027251243591309,1.0254021883010864,1.0241355895996094,1.0258930921554565,0.9814620018005371,1.0052114725112915,1.0024007558822632,1.026031732559204,1.0262298583984375,1.018485188484192,1.0144320726394653,1.0251572132110596,1.0227822065353394,1.0252631902694702,0.9957651495933533,1.0272694826126099,1.0268455743789673,1.0104336738586426,1.0252612829208374,1.0262489318847656,1.0247588157653809,1.0225389003753662,1.0242984294891357,1.0245765447616577,1.0262234210968018,1.0265191793441772
0.9392530918121338,0.9306215643882751,0.9379833340644836,0.9386006593704224,0.932189404964447,0.930008053779602,0.9084575176239014,0.940605878829956,0.9134963750839233,0.9227761030197144,1.0276496410369873,1.0276468992233276,1.0264874696731567,1.0272216796875,1.0039011240005493,1.0259877443313599,1.024575114250183,1.0263025760650635,0.9833754897117615,1.0056991577148438,1.003899335861206,1.026592493057251,1.0267210006713867,1.0185309648513794,1.0144999027252197,1.0258452892303467,1.0229451656341553,1.0255389213562012,0.9970378875732422,1.0280526876449585,1.027496337890625,1.0114132165908813,1.0258699655532837,1.0268971920013428,1.024939775466919,1.0227328538894653,1.0246777534484863,1.0252251625061035,1.0267577171325684,1.0271872282028198
0.9356528520584106,0.9271788001060486,0.9345953464508057,0.9354317784309387,0.92865389585495,0.9260460138320923,0.9040859341621399,0.9376221895217896,0.9109723567962646,0.9197602272033691,1.0286586284637451,1.0283817052841187,1.0274217128753662,1.028059959411621,1.0065104961395264,1.0268033742904663,1.0250681638717651,1.0270824432373047,0.9842128157615662,1.0065463781356812,1.0075066089630127,1.0274866819381714,1.02738356590271,1.0188281536102295,1.0145350694656372,1.0268434286117554,1.0235607624053955,1.0264164209365845,0.9985724687576294,1.0289956331253052,1.0282750129699707,1.0132484436035156,1.0268874168395996,1.027931571006775,1.0254613161087036,1.0232702493667603,1.0252817869186401,1.0261873006820679,1.0276082754135132,1.0279256105422974
